UserId,La,Lo,route,w1,w2,size
64,51.49851121,-0.08640596,"[2, 1, 2, 1, 3]",0.035509,0.964491,16
64,51.49851121,-0.08640596,"[1, 3, 3, 3, 1]",0.035509,0.964491,52
64,51.49851121,-0.08640596,"[2, 1, 1, 3, 1]",0.035509,0.964491,326
65,55.85864869,-2.189414387,"[2, 1, 3, 3, 3]",0.145192,0.854808,221
65,55.85864869,-2.189414387,"[1, 3, 1, 1, 1]",0.145192,0.854808,172
65,55.85864869,-2.189414387,"[2, 1, 1, 1, 1]",0.145192,0.854808,307
65,55.85864869,-2.189414387,"[2, 3, 3, 1, 1]",0.145192,0.854808,265
65,55.85864869,-2.189414387,"[2, 1, 2, 2, 1]",0.145192,0.854808,274
66,55.84486915,-2.204656083,"[2, 3, 3, 3, 1]",0.551763,0.448237,234
66,55.84486915,-2.204656083,"[2, 1, 1, 3, 3]",0.551763,0.448237,162
66,55.84486915,-2.204656083,"[2, 2, 1, 3, 1]",0.551763,0.448237,336
66,55.84486915,-2.204656083,"[2, 2, 2, 2, 3]",0.551763,0.448237,253
66,55.84486915,-2.204656083,"[1, 3, 3, 1, 3]",0.551763,0.448237,157
67,55.16855032,-6.827718764,"[2, 1, 1, 3, 1]",0.459738,0.540262,220
67,55.16855032,-6.827718764,"[1, 1, 1, 1, 3]",0.459738,0.540262,481
67,55.16855032,-6.827718764,"[2, 2, 2, 1, 3]",0.459738,0.540262,347
67,55.16855032,-6.827718764,"[1, 3, 1, 3, 3]",0.459738,0.540262,500
67,55.16855032,-6.827718764,"[1, 3, 3, 1, 1]",0.459738,0.540262,414
68,55.86360063,-2.19349808,"[2, 2, 1, 1, 3]",0.992286,0.007714,402
68,55.86360063,-2.19349808,"[2, 1, 2, 2, 1]",0.992286,0.007714,368
68,55.86360063,-2.19349808,"[1, 1, 1, 3, 1]",0.992286,0.007714,417
68,55.86360063,-2.19349808,"[1, 2, 2, 2, 3]",0.992286,0.007714,128
68,55.86360063,-2.19349808,"[1, 1, 3, 3, 1]",0.992286,0.007714,81
69,52.77822833,-4.10244654,"[1, 1, 1, 1, 1]",0.04114,0.95886,183
69,52.77822833,-4.10244654,"[1, 2, 2, 1, 1]",0.04114,0.95886,414
69,52.77822833,-4.10244654,"[2, 2, 2, 2, 3]",0.04114,0.95886,141
69,52.77822833,-4.10244654,"[1, 1, 1, 1, 3]",0.04114,0.95886,64
69,52.77822833,-4.10244654,"[2, 1, 1, 3, 1]",0.04114,0.95886,429
70,57.47433407,-4.210336496,"[1, 1, 1, 3, 3]",0.18031,0.81969,37
70,57.47433407,-4.210336496,"[2, 1, 3, 1, 1]",0.18031,0.81969,81
70,57.47433407,-4.210336496,"[1, 1, 3, 1, 3]",0.18031,0.81969,310
70,57.47433407,-4.210336496,"[2, 1, 3, 3, 3]",0.18031,0.81969,501
70,57.47433407,-4.210336496,"[1, 1, 3, 1, 1]",0.18031,0.81969,27
71,51.93680436,0.871557792,"[2, 1, 2, 3, 3]",0.283246,0.716754,211
71,51.93680436,0.871557792,"[1, 2, 2, 1, 1]",0.283246,0.716754,138
71,51.93680436,0.871557792,"[2, 1, 2, 1, 1]",0.283246,0.716754,192
71,51.93680436,0.871557792,"[1, 1, 1, 3, 3]",0.283246,0.716754,307
71,51.93680436,0.871557792,"[2, 3, 1, 3, 1]",0.283246,0.716754,330
72,50.63463052,-2.179619966,"[2, 2, 1, 1, 3]",0.53456,0.46544,232
72,50.63463052,-2.179619966,"[2, 3, 3, 3, 3]",0.53456,0.46544,230
72,50.63463052,-2.179619966,"[1, 1, 2, 2, 3]",0.53456,0.46544,70
72,50.63463052,-2.179619966,"[1, 2, 1, 2, 1]",0.53456,0.46544,106
72,50.63463052,-2.179619966,"[2, 1, 2, 3, 3]",0.53456,0.46544,135
73,55.85150926,-2.191396341,"[2, 2, 3, 3, 1]",0.167925,0.832075,274
73,55.85150926,-2.191396341,"[1, 1, 1, 3, 3]",0.167925,0.832075,111
73,55.85150926,-2.191396341,"[1, 2, 1, 3, 3]",0.167925,0.832075,99
73,55.85150926,-2.191396341,"[2, 1, 2, 2, 1]",0.167925,0.832075,238
73,55.85150926,-2.191396341,"[2, 2, 1, 1, 3]",0.167925,0.832075,147
74,53.39631059,-4.52630538,"[1, 1, 2, 1, 3]",0.187955,0.812045,341
74,53.39631059,-4.52630538,"[2, 1, 2, 3, 1]",0.187955,0.812045,455
74,53.39631059,-4.52630538,"[1, 1, 3, 3, 1]",0.187955,0.812045,47
74,53.39631059,-4.52630538,"[1, 2, 2, 3, 3]",0.187955,0.812045,59
74,53.39631059,-4.52630538,"[1, 2, 3, 1, 1]",0.187955,0.812045,196
75,50.63068078,-2.167756186,"[2, 1, 1, 3, 1]",0.104149,0.895851,162
75,50.63068078,-2.167756186,"[2, 1, 3, 1, 3]",0.104149,0.895851,347
75,50.63068078,-2.167756186,"[1, 1, 2, 3, 3]",0.104149,0.895851,5
75,50.63068078,-2.167756186,"[2, 1, 1, 1, 1]",0.104149,0.895851,83
75,50.63068078,-2.167756186,"[2, 2, 1, 3, 1]",0.104149,0.895851,397
76,56.37036517,-3.423986258,"[1, 2, 1, 1, 1]",0.416057,0.583943,97
76,56.37036517,-3.423986258,"[2, 2, 1, 2, 3]",0.416057,0.583943,210
76,56.37036517,-3.423986258,"[1, 2, 2, 2, 3]",0.416057,0.583943,244
76,56.37036517,-3.423986258,"[1, 2, 1, 3, 3]",0.416057,0.583943,158
76,56.37036517,-3.423986258,"[2, 1, 1, 2, 1]",0.416057,0.583943,126
77,50.62798544,-1.375529107,"[2, 2, 1, 1, 3]",0.27867,0.72133,408
77,50.62798544,-1.375529107,"[2, 1, 3, 1, 1]",0.27867,0.72133,451
77,50.62798544,-1.375529107,"[2, 1, 3, 3, 3]",0.27867,0.72133,210
77,50.62798544,-1.375529107,"[2, 2, 2, 2, 3]",0.27867,0.72133,394
77,50.62798544,-1.375529107,"[1, 2, 1, 2, 3]",0.27867,0.72133,197
78,51.85522698,-1.907545395,"[1, 1, 2, 2, 3]",0.01045,0.98955,420
78,51.85522698,-1.907545395,"[2, 2, 2, 1, 1]",0.01045,0.98955,315
78,51.85522698,-1.907545395,"[2, 1, 3, 1, 3]",0.01045,0.98955,195
78,51.85522698,-1.907545395,"[2, 2, 1, 2, 1]",0.01045,0.98955,205
78,51.85522698,-1.907545395,"[1, 1, 1, 1, 3]",0.01045,0.98955,106
79,54.89802829,-5.140920158,"[1, 2, 1, 1, 3]",0.75786,0.24214,95
79,54.89802829,-5.140920158,"[1, 2, 2, 1, 1]",0.75786,0.24214,370
79,54.89802829,-5.140920158,"[2, 1, 1, 1, 1]",0.75786,0.24214,223
79,54.89802829,-5.140920158,"[1, 1, 1, 1, 1]",0.75786,0.24214,329
79,54.89802829,-5.140920158,"[2, 2, 1, 2, 1]",0.75786,0.24214,162
80,54.12726185,-0.181207847,"[1, 3, 3, 3, 3]",0.353636,0.646364,21
80,54.12726185,-0.181207847,"[2, 1, 1, 1, 3]",0.353636,0.646364,97
80,54.12726185,-0.181207847,"[1, 1, 2, 3, 3]",0.353636,0.646364,306
80,54.12726185,-0.181207847,"[1, 1, 3, 1, 3]",0.353636,0.646364,5
80,54.12726185,-0.181207847,"[1, 2, 1, 2, 1]",0.353636,0.646364,64
81,55.29243767,-1.610915405,"[2, 1, 1, 3, 1]",0.152308,0.847692,425
81,55.29243767,-1.610915405,"[2, 2, 3, 1, 3]",0.152308,0.847692,359
81,55.29243767,-1.610915405,"[2, 2, 2, 1, 1]",0.152308,0.847692,33
81,55.29243767,-1.610915405,"[2, 1, 2, 1, 1]",0.152308,0.847692,193
81,55.29243767,-1.610915405,"[2, 1, 2, 1, 3]",0.152308,0.847692,227
82,51.84953097,-4.31247494,"[1, 1, 2, 3, 1]",0.102518,0.897482,219
82,51.84953097,-4.31247494,"[1, 2, 1, 2, 3]",0.102518,0.897482,89
82,51.84953097,-4.31247494,"[2, 2, 2, 3, 1]",0.102518,0.897482,228
82,51.84953097,-4.31247494,"[1, 2, 3, 3, 3]",0.102518,0.897482,227
82,51.84953097,-4.31247494,"[2, 1, 3, 1, 1]",0.102518,0.897482,24
83,52.38615027,-2.640304316,"[2, 1, 1, 3, 1]",0.74826,0.25174,473
83,52.38615027,-2.640304316,"[2, 3, 3, 3, 1]",0.74826,0.25174,444
83,52.38615027,-2.640304316,"[1, 1, 2, 2, 3]",0.74826,0.25174,54
83,52.38615027,-2.640304316,"[1, 1, 3, 1, 3]",0.74826,0.25174,451
83,52.38615027,-2.640304316,"[1, 1, 2, 1, 3]",0.74826,0.25174,196
84,52.62447164,-1.621862793,"[1, 1, 2, 1, 1]",0.31065,0.68935,345
84,52.62447164,-1.621862793,"[2, 2, 1, 1, 1]",0.31065,0.68935,178
84,52.62447164,-1.621862793,"[2, 3, 1, 1, 1]",0.31065,0.68935,51
84,52.62447164,-1.621862793,"[2, 2, 1, 2, 3]",0.31065,0.68935,442
84,52.62447164,-1.621862793,"[1, 1, 1, 3, 3]",0.31065,0.68935,34
85,50.61482413,-1.365692743,"[1, 3, 3, 1, 1]",0.476062,0.523938,108
85,50.61482413,-1.365692743,"[1, 2, 2, 1, 3]",0.476062,0.523938,180
85,50.61482413,-1.365692743,"[1, 1, 1, 1, 3]",0.476062,0.523938,447
85,50.61482413,-1.365692743,"[1, 2, 1, 3, 3]",0.476062,0.523938,139
85,50.61482413,-1.365692743,"[1, 2, 1, 1, 1]",0.476062,0.523938,467
86,53.38097705,-4.528225726,"[2, 2, 1, 1, 3]",0.90682,0.09318,20
86,53.38097705,-4.528225726,"[1, 1, 2, 1, 1]",0.90682,0.09318,227
86,53.38097705,-4.528225726,"[1, 2, 1, 1, 1]",0.90682,0.09318,356
86,53.38097705,-4.528225726,"[2, 1, 1, 1, 1]",0.90682,0.09318,378
86,53.38097705,-4.528225726,"[1, 3, 3, 3, 3]",0.90682,0.09318,235
87,50.62775594,-1.360086571,"[2, 3, 3, 1, 1]",0.693774,0.306226,471
87,50.62775594,-1.360086571,"[2, 2, 2, 3, 1]",0.693774,0.306226,504
87,50.62775594,-1.360086571,"[1, 1, 2, 3, 1]",0.693774,0.306226,24
87,50.62775594,-1.360086571,"[2, 2, 1, 1, 1]",0.693774,0.306226,213
87,50.62775594,-1.360086571,"[2, 1, 1, 2, 3]",0.693774,0.306226,325
88,50.93407153,-2.907626857,"[2, 1, 3, 1, 1]",0.40726,0.59274,443
88,50.93407153,-2.907626857,"[2, 1, 1, 2, 3]",0.40726,0.59274,11
88,50.93407153,-2.907626857,"[1, 1, 2, 1, 3]",0.40726,0.59274,465
88,50.93407153,-2.907626857,"[1, 1, 2, 3, 1]",0.40726,0.59274,234
88,50.93407153,-2.907626857,"[2, 1, 1, 1, 1]",0.40726,0.59274,318
89,51.50793551,-0.102241457,"[1, 3, 3, 1, 3]",0.00361,0.99639,391
89,51.50793551,-0.102241457,"[1, 2, 1, 2, 1]",0.00361,0.99639,57
89,51.50793551,-0.102241457,"[2, 1, 1, 3, 1]",0.00361,0.99639,395
89,51.50793551,-0.102241457,"[2, 3, 3, 3, 1]",0.00361,0.99639,166
89,51.50793551,-0.102241457,"[1, 1, 2, 2, 1]",0.00361,0.99639,45
90,57.48605968,-4.201508763,"[1, 1, 1, 3, 3]",0.72108,0.27892,5
90,57.48605968,-4.201508763,"[2, 2, 1, 3, 3]",0.72108,0.27892,240
90,57.48605968,-4.201508763,"[2, 2, 3, 1, 3]",0.72108,0.27892,110
90,57.48605968,-4.201508763,"[2, 2, 1, 2, 3]",0.72108,0.27892,296
90,57.48605968,-4.201508763,"[2, 1, 1, 2, 3]",0.72108,0.27892,104
91,52.30320472,-3.501393596,"[1, 1, 2, 1, 1]",0.234762,0.765238,188
91,52.30320472,-3.501393596,"[2, 2, 2, 1, 1]",0.234762,0.765238,175
91,52.30320472,-3.501393596,"[1, 1, 2, 2, 3]",0.234762,0.765238,17
91,52.30320472,-3.501393596,"[1, 2, 1, 3, 1]",0.234762,0.765238,56
91,52.30320472,-3.501393596,"[2, 1, 3, 3, 1]",0.234762,0.765238,377
92,50.64048062,-2.170794991,"[2, 1, 3, 1, 3]",0.0282,0.9718,146
92,50.64048062,-2.170794991,"[2, 1, 1, 1, 3]",0.0282,0.9718,286
92,50.64048062,-2.170794991,"[1, 3, 3, 3, 1]",0.0282,0.9718,492
92,50.64048062,-2.170794991,"[1, 3, 1, 3, 3]",0.0282,0.9718,79
92,50.64048062,-2.170794991,"[1, 1, 2, 2, 1]",0.0282,0.9718,244
93,53.317042,-0.249919247,"[1, 2, 3, 1, 3]",0.812627,0.187373,346
93,53.317042,-0.249919247,"[1, 1, 1, 3, 3]",0.812627,0.187373,422
93,53.317042,-0.249919247,"[1, 1, 1, 3, 1]",0.812627,0.187373,397
93,53.317042,-0.249919247,"[1, 1, 1, 1, 1]",0.812627,0.187373,137
93,53.317042,-0.249919247,"[1, 1, 2, 2, 3]",0.812627,0.187373,60
94,50.12083026,-5.700191266,"[2, 1, 1, 1, 1]",0.943666,0.056334,258
94,50.12083026,-5.700191266,"[2, 1, 3, 1, 3]",0.943666,0.056334,164
94,50.12083026,-5.700191266,"[2, 3, 1, 1, 3]",0.943666,0.056334,366
94,50.12083026,-5.700191266,"[1, 2, 1, 1, 1]",0.943666,0.056334,2
94,50.12083026,-5.700191266,"[2, 2, 3, 1, 1]",0.943666,0.056334,240
95,57.25824332,-5.490445434,"[2, 2, 2, 1, 3]",0.55303,0.44697,11
95,57.25824332,-5.490445434,"[2, 1, 2, 2, 1]",0.55303,0.44697,117
95,57.25824332,-5.490445434,"[1, 1, 1, 3, 3]",0.55303,0.44697,235
95,57.25824332,-5.490445434,"[2, 1, 1, 2, 1]",0.55303,0.44697,109
95,57.25824332,-5.490445434,"[2, 1, 3, 3, 3]",0.55303,0.44697,503
96,57.49046063,-3.183942348,"[1, 1, 1, 3, 3]",0.542885,0.457115,177
96,57.49046063,-3.183942348,"[1, 2, 1, 3, 3]",0.542885,0.457115,422
96,57.49046063,-3.183942348,"[1, 1, 1, 2, 3]",0.542885,0.457115,8
96,57.49046063,-3.183942348,"[1, 1, 1, 1, 1]",0.542885,0.457115,194
96,57.49046063,-3.183942348,"[2, 2, 3, 1, 1]",0.542885,0.457115,453
97,53.13883955,-2.246678853,"[1, 1, 2, 1, 3]",0.55499,0.44501,245
97,53.13883955,-2.246678853,"[1, 2, 2, 2, 3]",0.55499,0.44501,262
97,53.13883955,-2.246678853,"[1, 2, 1, 3, 3]",0.55499,0.44501,302
97,53.13883955,-2.246678853,"[2, 1, 1, 1, 1]",0.55499,0.44501,450
97,53.13883955,-2.246678853,"[2, 2, 1, 1, 1]",0.55499,0.44501,341
98,57.48684224,-4.215279864,"[2, 1, 1, 2, 1]",0.47463,0.52537,7
98,57.48684224,-4.215279864,"[2, 1, 2, 3, 3]",0.47463,0.52537,366
98,57.48684224,-4.215279864,"[1, 1, 1, 1, 3]",0.47463,0.52537,116
98,57.48684224,-4.215279864,"[1, 2, 2, 1, 1]",0.47463,0.52537,131
98,57.48684224,-4.215279864,"[1, 2, 2, 1, 3]",0.47463,0.52537,393
99,54.42726222,-5.916524117,"[1, 1, 1, 3, 3]",0.4092,0.5908,122
99,54.42726222,-5.916524117,"[1, 2, 2, 1, 1]",0.4092,0.5908,103
99,54.42726222,-5.916524117,"[1, 1, 3, 3, 3]",0.4092,0.5908,343
99,54.42726222,-5.916524117,"[1, 1, 1, 3, 1]",0.4092,0.5908,140
99,54.42726222,-5.916524117,"[2, 2, 1, 1, 1]",0.4092,0.5908,249
100,55.29623003,-1.607391412,"[2, 1, 3, 3, 1]",0.64841,0.35159,219
100,55.29623003,-1.607391412,"[1, 1, 1, 1, 3]",0.64841,0.35159,140
100,55.29623003,-1.607391412,"[2, 1, 2, 3, 1]",0.64841,0.35159,32
100,55.29623003,-1.607391412,"[2, 1, 1, 1, 3]",0.64841,0.35159,507
100,55.29623003,-1.607391412,"[2, 3, 1, 3, 3]",0.64841,0.35159,452
101,50.85089645,0.556597799,"[2, 1, 1, 3, 3]",0.250235,0.749765,259
101,50.85089645,0.556597799,"[1, 2, 2, 1, 1]",0.250235,0.749765,82
101,50.85089645,0.556597799,"[1, 1, 1, 3, 3]",0.250235,0.749765,304
101,50.85089645,0.556597799,"[1, 1, 3, 1, 1]",0.250235,0.749765,114
101,50.85089645,0.556597799,"[1, 1, 2, 1, 1]",0.250235,0.749765,474
102,56.3545572,-3.409274051,"[2, 2, 2, 3, 1]",0.865769,0.134231,2
102,56.3545572,-3.409274051,"[1, 2, 3, 1, 3]",0.865769,0.134231,318
102,56.3545572,-3.409274051,"[2, 2, 1, 1, 3]",0.865769,0.134231,385
102,56.3545572,-3.409274051,"[1, 2, 3, 1, 1]",0.865769,0.134231,50
102,56.3545572,-3.409274051,"[1, 2, 1, 1, 1]",0.865769,0.134231,475
103,53.311536,-0.243491616,"[1, 1, 3, 1, 3]",0.307966,0.692034,112
103,53.311536,-0.243491616,"[2, 1, 3, 1, 3]",0.307966,0.692034,164
103,53.311536,-0.243491616,"[2, 1, 1, 1, 3]",0.307966,0.692034,1
103,53.311536,-0.243491616,"[1, 1, 1, 3, 1]",0.307966,0.692034,74
103,53.311536,-0.243491616,"[1, 2, 1, 3, 1]",0.307966,0.692034,264
104,54.44809677,-3.064025514,"[2, 1, 2, 2, 3]",0.398859,0.601141,396
104,54.44809677,-3.064025514,"[2, 1, 1, 1, 3]",0.398859,0.601141,154
104,54.44809677,-3.064025514,"[2, 1, 3, 3, 1]",0.398859,0.601141,226
104,54.44809677,-3.064025514,"[1, 2, 1, 3, 1]",0.398859,0.601141,413
104,54.44809677,-3.064025514,"[1, 1, 2, 2, 3]",0.398859,0.601141,116
105,50.85899458,-0.564519577,"[1, 2, 2, 1, 3]",0.541849,0.458151,433
105,50.85899458,-0.564519577,"[2, 1, 3, 1, 1]",0.541849,0.458151,228
105,50.85899458,-0.564519577,"[1, 2, 1, 1, 3]",0.541849,0.458151,354
105,50.85899458,-0.564519577,"[2, 2, 2, 1, 1]",0.541849,0.458151,331
105,50.85899458,-0.564519577,"[2, 1, 2, 1, 1]",0.541849,0.458151,20
106,50.94522608,-2.920232326,"[2, 2, 3, 3, 1]",0.265462,0.734538,163
106,50.94522608,-2.920232326,"[1, 1, 1, 1, 3]",0.265462,0.734538,119
106,50.94522608,-2.920232326,"[2, 1, 1, 3, 1]",0.265462,0.734538,267
106,50.94522608,-2.920232326,"[2, 2, 1, 1, 3]",0.265462,0.734538,180
106,50.94522608,-2.920232326,"[1, 1, 1, 1, 1]",0.265462,0.734538,225
107,50.61649051,-1.359114069,"[1, 2, 1, 1, 3]",0.59005,0.40995,363
107,50.61649051,-1.359114069,"[1, 2, 1, 3, 1]",0.59005,0.40995,284
107,50.61649051,-1.359114069,"[1, 1, 2, 2, 1]",0.59005,0.40995,357
107,50.61649051,-1.359114069,"[1, 2, 2, 2, 1]",0.59005,0.40995,430
107,50.61649051,-1.359114069,"[2, 2, 1, 1, 3]",0.59005,0.40995,104
108,51.48895281,-3.560644207,"[1, 3, 1, 3, 3]",0.041,0.959,65
108,51.48895281,-3.560644207,"[2, 2, 2, 1, 1]",0.041,0.959,369
108,51.48895281,-3.560644207,"[1, 1, 1, 3, 3]",0.041,0.959,200
108,51.48895281,-3.560644207,"[2, 1, 3, 3, 1]",0.041,0.959,253
108,51.48895281,-3.560644207,"[1, 2, 2, 2, 3]",0.041,0.959,97
109,50.33939766,-3.567650849,"[2, 1, 2, 3, 1]",0.91558,0.08442,150
109,50.33939766,-3.567650849,"[2, 2, 2, 3, 1]",0.91558,0.08442,77
109,50.33939766,-3.567650849,"[2, 2, 1, 3, 1]",0.91558,0.08442,119
109,50.33939766,-3.567650849,"[1, 2, 2, 3, 3]",0.91558,0.08442,419
109,50.33939766,-3.567650849,"[2, 1, 1, 3, 3]",0.91558,0.08442,369
110,52.75498916,-0.81979765,"[2, 1, 3, 1, 1]",0.47514,0.52486,347
110,52.75498916,-0.81979765,"[2, 2, 2, 2, 1]",0.47514,0.52486,291
110,52.75498916,-0.81979765,"[2, 1, 1, 1, 1]",0.47514,0.52486,423
110,52.75498916,-0.81979765,"[2, 2, 3, 1, 1]",0.47514,0.52486,338
110,52.75498916,-0.81979765,"[2, 1, 3, 3, 3]",0.47514,0.52486,14
111,57.26473376,-5.47961213,"[1, 2, 1, 1, 3]",0.754234,0.245766,468
111,57.26473376,-5.47961213,"[2, 1, 3, 3, 3]",0.754234,0.245766,22
111,57.26473376,-5.47961213,"[1, 2, 2, 2, 1]",0.754234,0.245766,410
111,57.26473376,-5.47961213,"[2, 2, 2, 1, 1]",0.754234,0.245766,50
111,57.26473376,-5.47961213,"[1, 2, 2, 1, 3]",0.754234,0.245766,463
112,53.32324096,-0.259440649,"[2, 2, 2, 1, 3]",0.917524,0.082476,118
112,53.32324096,-0.259440649,"[1, 2, 2, 2, 1]",0.917524,0.082476,106
112,53.32324096,-0.259440649,"[2, 1, 1, 1, 1]",0.917524,0.082476,272
112,53.32324096,-0.259440649,"[2, 2, 2, 3, 3]",0.917524,0.082476,359
112,53.32324096,-0.259440649,"[2, 3, 3, 1, 3]",0.917524,0.082476,104
113,53.39597775,-4.531816109,"[1, 1, 3, 1, 3]",0.411275,0.588725,445
113,53.39597775,-4.531816109,"[2, 2, 3, 1, 1]",0.411275,0.588725,92
113,53.39597775,-4.531816109,"[1, 1, 1, 1, 1]",0.411275,0.588725,119
113,53.39597775,-4.531816109,"[2, 3, 1, 3, 3]",0.411275,0.588725,491
113,53.39597775,-4.531816109,"[1, 2, 2, 2, 1]",0.411275,0.588725,129
114,50.63051853,-2.17559444,"[1, 3, 1, 1, 3]",0.312594,0.687406,300
114,50.63051853,-2.17559444,"[2, 2, 2, 1, 1]",0.312594,0.687406,59
114,50.63051853,-2.17559444,"[2, 1, 1, 3, 3]",0.312594,0.687406,322
114,50.63051853,-2.17559444,"[1, 1, 2, 2, 3]",0.312594,0.687406,380
114,50.63051853,-2.17559444,"[2, 1, 1, 1, 3]",0.312594,0.687406,512
115,54.30160824,-7.650733961,"[2, 1, 1, 3, 3]",0.801307,0.198693,206
115,54.30160824,-7.650733961,"[1, 2, 1, 1, 3]",0.801307,0.198693,113
115,54.30160824,-7.650733961,"[2, 2, 2, 1, 3]",0.801307,0.198693,298
115,54.30160824,-7.650733961,"[2, 1, 1, 3, 1]",0.801307,0.198693,13
115,54.30160824,-7.650733961,"[2, 2, 2, 3, 3]",0.801307,0.198693,230
116,57.48944372,-3.183438409,"[2, 2, 2, 1, 3]",0.12807,0.87193,446
116,57.48944372,-3.183438409,"[2, 2, 1, 1, 3]",0.12807,0.87193,174
116,57.48944372,-3.183438409,"[1, 3, 3, 1, 1]",0.12807,0.87193,15
116,57.48944372,-3.183438409,"[1, 1, 2, 1, 3]",0.12807,0.87193,422
116,57.48944372,-3.183438409,"[2, 2, 1, 3, 1]",0.12807,0.87193,280
117,53.39725029,-4.518558567,"[2, 1, 2, 1, 1]",0.320489,0.679511,225
117,53.39725029,-4.518558567,"[2, 1, 2, 3, 1]",0.320489,0.679511,305
117,53.39725029,-4.518558567,"[1, 2, 1, 3, 3]",0.320489,0.679511,183
117,53.39725029,-4.518558567,"[1, 3, 3, 1, 3]",0.320489,0.679511,356
117,53.39725029,-4.518558567,"[2, 2, 2, 1, 1]",0.320489,0.679511,315
118,52.76514083,-4.099985284,"[2, 1, 1, 3, 1]",0.172051,0.827949,136
118,52.76514083,-4.099985284,"[1, 1, 3, 1, 1]",0.172051,0.827949,188
118,52.76514083,-4.099985284,"[2, 2, 1, 3, 1]",0.172051,0.827949,291
118,52.76514083,-4.099985284,"[1, 2, 2, 1, 3]",0.172051,0.827949,456
118,52.76514083,-4.099985284,"[2, 1, 3, 3, 3]",0.172051,0.827949,507
119,54.09352304,-2.318601363,"[2, 2, 1, 1, 1]",0.757219,0.242781,289
119,54.09352304,-2.318601363,"[1, 2, 1, 3, 3]",0.757219,0.242781,13
119,54.09352304,-2.318601363,"[1, 3, 3, 1, 1]",0.757219,0.242781,56
119,54.09352304,-2.318601363,"[2, 1, 3, 1, 1]",0.757219,0.242781,183
119,54.09352304,-2.318601363,"[2, 1, 1, 3, 3]",0.757219,0.242781,261
120,52.37522152,-2.632245052,"[1, 3, 3, 3, 1]",0.21132,0.78868,337
120,52.37522152,-2.632245052,"[1, 1, 1, 2, 1]",0.21132,0.78868,203
120,52.37522152,-2.632245052,"[2, 2, 1, 1, 3]",0.21132,0.78868,257
120,52.37522152,-2.632245052,"[2, 3, 3, 1, 1]",0.21132,0.78868,269
120,52.37522152,-2.632245052,"[1, 2, 2, 1, 1]",0.21132,0.78868,229
121,57.4294553,-6.780176129,"[2, 1, 2, 3, 1]",0.69744,0.30256,26
121,57.4294553,-6.780176129,"[1, 1, 1, 3, 3]",0.69744,0.30256,392
121,57.4294553,-6.780176129,"[1, 3, 1, 3, 1]",0.69744,0.30256,297
121,57.4294553,-6.780176129,"[2, 2, 1, 1, 3]",0.69744,0.30256,282
121,57.4294553,-6.780176129,"[1, 2, 1, 3, 1]",0.69744,0.30256,42
122,52.61834903,-1.630329023,"[1, 2, 2, 3, 1]",0.830848,0.169152,219
122,52.61834903,-1.630329023,"[2, 1, 3, 1, 3]",0.830848,0.169152,308
122,52.61834903,-1.630329023,"[2, 2, 2, 1, 3]",0.830848,0.169152,231
122,52.61834903,-1.630329023,"[2, 1, 2, 3, 1]",0.830848,0.169152,380
122,52.61834903,-1.630329023,"[1, 1, 3, 3, 1]",0.830848,0.169152,410
123,54.08744924,-2.310853014,"[2, 1, 1, 2, 1]",0.33613,0.66387,405
123,54.08744924,-2.310853014,"[2, 1, 1, 3, 3]",0.33613,0.66387,14
123,54.08744924,-2.310853014,"[2, 3, 3, 1, 1]",0.33613,0.66387,111
123,54.08744924,-2.310853014,"[1, 1, 1, 3, 3]",0.33613,0.66387,318
123,54.08744924,-2.310853014,"[2, 2, 1, 1, 3]",0.33613,0.66387,117
124,50.82498088,-4.335750649,"[1, 2, 1, 1, 3]",0.09466,0.90534,346
124,50.82498088,-4.335750649,"[2, 1, 1, 2, 3]",0.09466,0.90534,348
124,50.82498088,-4.335750649,"[1, 1, 1, 3, 3]",0.09466,0.90534,370
124,50.82498088,-4.335750649,"[2, 1, 1, 1, 1]",0.09466,0.90534,124
124,50.82498088,-4.335750649,"[1, 2, 2, 2, 3]",0.09466,0.90534,21
125,51.49753305,-3.557211234,"[2, 2, 1, 2, 3]",0.830787,0.169213,135
125,51.49753305,-3.557211234,"[2, 1, 1, 1, 1]",0.830787,0.169213,7
125,51.49753305,-3.557211234,"[2, 2, 3, 3, 3]",0.830787,0.169213,291
125,51.49753305,-3.557211234,"[2, 1, 1, 3, 1]",0.830787,0.169213,319
125,51.49753305,-3.557211234,"[2, 2, 2, 1, 1]",0.830787,0.169213,458
126,54.89603594,-5.1380552,"[1, 1, 1, 1, 3]",0.87852,0.12148,507
126,54.89603594,-5.1380552,"[2, 2, 2, 2, 3]",0.87852,0.12148,479
126,54.89603594,-5.1380552,"[1, 1, 1, 3, 1]",0.87852,0.12148,278
126,54.89603594,-5.1380552,"[2, 2, 2, 2, 1]",0.87852,0.12148,245
126,54.89603594,-5.1380552,"[2, 2, 3, 1, 1]",0.87852,0.12148,135
127,52.32059471,-3.497253165,"[2, 2, 2, 1, 1]",0.24915,0.75085,361
127,52.32059471,-3.497253165,"[2, 2, 1, 1, 1]",0.24915,0.75085,311
127,52.32059471,-3.497253165,"[2, 1, 2, 1, 1]",0.24915,0.75085,160
127,52.32059471,-3.497253165,"[2, 2, 3, 1, 3]",0.24915,0.75085,279
127,52.32059471,-3.497253165,"[1, 1, 2, 3, 3]",0.24915,0.75085,105
